,"Tesla,_Inc.views",Ford_Motor_Companyviews,General_Motorsviews,CarMaxviews,TSLA_RSI,F_RSI,GM_RSI,KMX_RSI,F,GM,KMX,TSLA,F_bollinger_band_mid_band,F_bollinger_std,F_bollinger_upper_band,F_bollinger_lower_band,F_bollinger_band_lower_band,F_bollinger_band_upper_band,F_bollinger_long,GM_bollinger_band_mid_band,GM_bollinger_std,GM_bollinger_upper_band,GM_bollinger_lower_band,GM_bollinger_band_lower_band,GM_bollinger_band_upper_band,GM_bollinger_long,KMX_bollinger_band_mid_band,KMX_bollinger_std,KMX_bollinger_upper_band,KMX_bollinger_lower_band,KMX_bollinger_band_lower_band,KMX_bollinger_band_upper_band,KMX_bollinger_long,TSLA_bollinger_band_mid_band,TSLA_bollinger_std,TSLA_bollinger_upper_band,TSLA_bollinger_lower_band,TSLA_bollinger_band_lower_band,TSLA_bollinger_band_upper_band,TSLA_bollinger_long
2020-07-31,8315.0,5051.0,3702.0,241.0,53.86937117636714,51.825771242379254,43.14404601863792,58.612046384796514,6.610000133514404,24.889999389648438,96.97000122070312,286.1520080566406,6.570500016212463,0.3723817394088828,7.315263495030229,5.825736537394698,0.0,0.0,0.0,25.688499927520752,0.8951816837200693,27.47886329496089,23.898136560080612,0.0,0.0,0.0,93.83149909973145,4.209430752678528,102.2503606050885,85.41263759437439,0.0,0.0,0.0,297.9480972290039,15.069238482407973,328.08657419381984,267.80962026418797,0.0,0.0,0.0
2020-08-03,11057.0,7632.0,4260.0,292.0,57.20626451370805,53.9081179958936,48.724636194268854,59.57210621674999,6.690000057220459,25.639999389648438,97.4000015258789,297.0,6.595500016212464,0.3621351214864805,7.319770259185425,5.871229773239502,0.0,0.0,0.0,25.683999919891356,0.8951883004876432,27.47437652086664,23.89362331891607,0.0,0.0,0.0,94.1824993133545,4.19914878304842,102.58079687945134,85.78420174725765,0.0,0.0,0.0,299.08229675292966,14.013625264630468,327.1095472821906,271.05504622366874,0.0,0.0,0.0
2020-08-04,9203.0,7256.0,4381.0,265.0,57.32883225192773,58.05709487343759,49.85539857466937,63.70490338073956,6.860000133514404,25.799999237060547,99.36000061035156,297.3999938964844,6.632500028610229,0.34854396366351675,7.329587955937263,5.9354121012831955,0.0,0.0,0.0,25.717499923706054,0.8858529570458408,27.489205837797737,23.94579400961437,0.0,0.0,0.0,94.72099952697754,4.134291386426672,102.98958229983089,86.45241675412419,0.0,0.0,0.0,300.05369720458987,13.118016269649829,326.28972974388955,273.8176646652902,0.0,0.0,0.0
2020-08-05,8948.0,5553.0,3816.0,270.0,57.15430344048404,60.3197882572895,53.51252603020275,65.63512240200549,6.960000038146973,26.329999923706055,100.36000061035156,297.0039978027344,6.676000022888184,0.33112886251649826,7.338257747921181,6.013742297855187,0.0,0.0,0.0,25.786999893188476,0.8761164246883566,27.53923274256519,24.03476704381176,0.0,0.0,0.0,95.303999710083,4.06203874780611,103.42807720569522,87.17992221447079,0.0,0.0,0.0,301.2450973510742,11.534994270988328,324.3150858930509,278.17510880909754,0.0,0.0,0.0
2020-08-06,8627.0,5218.0,4190.0,292.0,57.47538620078218,59.28647449416589,55.42803975131571,66.19656266040988,6.929999828338623,26.6200008392334,100.6500015258789,297.9159851074219,6.730500006675721,0.2704280526564752,7.271356111988671,6.18964390136277,0.0,0.0,0.0,25.946999931335448,0.6944601084128034,27.335920148161055,24.55807971450984,0.0,0.0,0.0,96.02499961853027,3.6226518726856756,103.27030336390162,88.77969587315893,0.0,0.0,0.0,302.1980972290039,10.310220629243938,322.81853848749176,281.57765597051605,0.0,0.0,0.0
2020-08-07,8294.0,5363.0,3978.0,344.0,53.954621226442804,56.839771426776046,56.09976984269438,64.74320270155243,6.860000133514404,26.719999313354492,100.27999877929688,290.5419921875,6.768500018119812,0.22709320928776444,7.222686436695341,6.314313599544283,0.0,0.0,0.0,26.063499927520752,0.6097909208953828,27.28308176931152,24.843918085729985,0.0,0.0,0.0,96.6294994354248,3.2343384725299273,103.09817638048466,90.16082249036495,0.0,0.0,0.0,301.27869720458983,10.496497609815634,322.2716924242211,280.28570198495856,0.0,0.0,0.0
2020-08-10,9399.0,8395.0,4526.0,272.0,50.84856371374192,62.33935497051187,63.553174649932956,68.59621422780117,7.090000152587891,27.979999542236328,102.19999694824219,283.7139892578125,6.820000028610229,0.1667333431250272,7.153466714860284,6.4865333423601745,0.0,0.0,0.0,26.21949987411499,0.6806689773169524,27.580837828748894,24.858161919481088,0.0,2.0,2.0,97.37549934387206,2.6282365960964755,102.63197253606502,92.11902615167911,0.0,0.0,0.0,300.4937973022461,11.20635576629725,322.90650883484057,278.0810857696516,0.0,0.0,0.0
2020-08-11,8666.0,6462.0,4426.0,262.0,47.07205393641501,65.24256354609648,66.20162755624429,71.70121917798181,7.230000019073486,28.520000457763672,103.98999786376953,274.87799072265625,6.863500022888184,0.1533580682982781,7.17021615948474,6.556783886291628,0.0,2.0,2.0,26.363499927520753,0.8380634536083788,28.03962683473751,24.687373020303994,0.0,2.0,2.0,98.00749931335449,2.622788544218499,103.25307640179149,92.76192222491748,0.0,2.0,2.0,299.06969757080077,12.551911352758227,324.1735202763172,273.9658748652843,0.0,0.0,0.0
2020-08-12,9493.0,5662.0,4443.0,301.0,60.10072994856804,60.90839744875607,61.81234222138386,75.04170174396886,7.110000133514404,28.030000686645508,106.23999786376953,310.9519958496094,6.882000041007996,0.15985523452144795,7.201710510050892,6.5622895719651,0.0,0.0,0.0,26.421000003814697,0.9115915763666395,28.244183156547976,24.59781685108142,0.0,0.0,0.0,98.5674991607666,3.106846126874585,104.78119141451577,92.35380690701743,0.0,2.0,2.0,299.1571975708008,12.632105113805409,324.4214077984116,273.89298734319,0.0,0.0,0.0
2020-08-13,8813.0,5871.0,4167.0,265.0,63.6404945906255,58.13564892773393,57.7715151916892,67.83622777130452,7.03000020980835,27.549999237060547,104.36000061035156,324.20001220703125,6.8905000448226925,0.16311043672639833,7.216720918275489,6.564279171369896,0.0,0.0,0.0,26.45599994659424,0.9418649714571002,28.33972988950844,24.57227000368004,0.0,0.0,0.0,99.02449913024903,3.257119452328604,105.53873803490623,92.51026022559182,0.0,0.0,0.0,300.36079864501954,13.820386404762694,328.00157145454494,272.72002583549414,0.0,0.0,0.0
2020-08-14,10195.0,5676.0,4584.0,270.0,65.13456143095394,58.39063049503097,59.608035715225235,67.79892827711099,7.039999961853027,27.860000610351562,104.3499984741211,330.1419982910156,6.902500033378601,0.16492028120592417,7.23234059579045,6.5726594709667525,0.0,0.0,0.0,26.526499938964843,0.9927860786122938,28.51207209618943,24.540927781740255,0.0,0.0,0.0,99.49099922180176,3.3209080225568273,106.13281526691542,92.8491831766881,0.0,0.0,0.0,301.85949859619143,15.340039073997994,332.5395767441874,271.17942044819546,0.0,0.0,0.0
2020-08-17,10086.0,4915.0,4193.0,243.0,72.66420064916818,56.179626347759374,69.51147683281357,70.05070322041499,6.980000019073486,30.010000228881836,105.62000274658203,367.12799072265625,6.91850004196167,0.15540358087108352,7.229307203703836,6.607692880219503,0.0,0.0,0.0,26.726499938964842,1.252258214485398,29.231016367935638,24.221983509994047,0.0,2.0,2.0,100.1044994354248,3.259523016225765,106.62354546787633,93.58545340297327,0.0,0.0,0.0,303.78589782714846,20.444688178771028,344.6752741846905,262.8965214696064,0.0,2.0,2.0
2020-08-18,12168.0,5032.0,4154.0,295.0,74.32548662262069,52.94131775351024,68.08990344363146,71.74300989983003,6.889999866485596,29.84000015258789,106.62999725341797,377.4179992675781,6.929000043869019,0.14520042288368215,7.2194008896363835,6.638599198101654,0.0,0.0,0.0,26.910999965667724,1.4230358179255034,29.75707160151873,24.064928329816716,0.0,2.0,2.0,100.67249946594238,3.3609408097228934,107.39438108538816,93.9506178464966,0.0,0.0,0.0,306.9731979370117,26.22021516662463,359.413628270261,254.53276760376247,0.0,2.0,2.0
2020-08-19,11229.0,4912.0,4236.0,259.0,73.52487653677395,52.22094851188209,63.027349561742696,71.99609835291575,6.869999885559082,29.219999313354492,106.77999877929688,375.70599365234375,6.930500030517578,0.14438529086405025,7.219270612245679,6.641729448789477,0.0,0.0,0.0,27.056999969482423,1.5045094307633395,30.066018831009103,24.047981107955742,0.0,0.0,0.0,101.11899948120117,3.5538735734408538,108.22674662808288,94.01125233431947,0.0,0.0,0.0,309.83519744873047,30.340858147336075,370.5169137434026,249.1534811540583,0.0,2.0,2.0
2020-08-20,11231.0,4909.0,4310.0,250.0,77.31530926869179,51.09780526094125,60.00509261837856,69.06497159015376,6.840000152587891,28.829999923706055,106.12000274658203,400.3659973144531,6.923500037193298,0.1452502582745199,7.214000553742338,6.632999520644258,0.0,0.0,0.0,27.16049995422363,1.553408797871589,30.26731754996681,24.053682358480454,0.0,0.0,0.0,101.53599967956544,3.6299460254674942,108.79589173050043,94.27610762863044,0.0,0.0,0.0,314.72279663085936,36.38731235146906,387.4974213337975,241.94817192792124,0.0,2.0,2.0
2020-08-21,12588.0,4924.0,4161.0,275.0,78.60358791204692,44.86304600577906,57.93390059049423,70.6260299770657,6.659999847412109,28.559999465942383,106.91999816894531,409.9960021972656,6.912500023841858,0.1566046335787057,7.225709290999269,6.5992907566844465,0.0,0.0,0.0,27.27599992752075,1.567956813530191,30.411913554581133,24.140086300460368,0.0,0.0,0.0,102.00899963378906,3.6867667660436307,109.38253316587632,94.6354661017018,0.0,0.0,0.0,321.05259704589844,41.327467459039646,403.7075319639777,238.39766212781916,0.0,2.0,2.0
2020-08-24,11426.0,5546.0,4379.0,308.0,75.18657883916411,55.3041475533345,66.10114445425071,73.95254903231901,6.980000019073486,30.309999465942383,108.80000305175781,402.8399963378906,6.915000033378601,0.15729627076806424,7.229592574914729,6.600407491842473,0.0,0.0,0.0,27.5064998626709,1.660216508441252,30.826932879553404,24.186066845788396,0.0,0.0,0.0,102.56049995422363,3.8410405906102025,110.24258113544404,94.87841877300322,0.0,0.0,0.0,325.79859619140626,45.02482095446916,415.8482381003446,235.74895428246793,0.0,0.0,0.0
2020-08-25,11381.0,4877.0,4262.0,299.0,75.47981557561975,53.92939928444193,61.54230191652406,66.3743414944173,6.940000057220459,29.690000534057617,107.04000091552734,404.6679992675781,6.911500024795532,0.15584323803747052,7.223186500870473,6.599813548720591,0.0,0.0,0.0,27.674499893188475,1.7043149744970092,31.083129842182494,24.265869944194456,0.0,0.0,0.0,103.05400009155274,3.7448619903594573,110.54372407227166,95.56427611083382,0.0,0.0,0.0,331.2670959472656,47.688386742973385,426.6438694332124,235.89032246131882,0.0,0.0,0.0
2020-08-26,10282.0,4963.0,4068.0,276.0,79.23386736681663,49.92028468720827,60.03206872569227,66.77022861217635,6.820000171661377,29.479999542236328,107.2300033569336,430.6340026855469,6.906500029563904,0.1571548273116668,7.220809684187238,6.59219037494057,0.0,0.0,0.0,27.853999900817872,1.6955061811245287,31.24501226306693,24.462987538568814,0.0,0.0,0.0,103.48150024414062,3.7070901962670852,110.8956806366748,96.06731985160644,0.0,0.0,0.0,337.8076965332031,51.93055118430405,441.6687989018112,233.946594164595,0.0,0.0,0.0
2020-08-27,11652.0,4792.0,4053.0,243.0,81.2695349934154,52.756934679719166,61.06112322836827,63.831161853971054,6.909999847412109,29.690000534057617,106.54000091552734,447.75,6.915000033378601,0.15219448543943584,7.219389004257473,6.610611062499729,0.0,0.0,0.0,28.07849988937378,1.6212286601048718,31.320957209583526,24.836042569164036,0.0,0.0,0.0,103.89200019836426,3.558193827376487,111.00838785311723,96.77561254361129,0.0,0.0,0.0,345.32029724121094,56.46261674643934,458.2455307340896,232.39506374833226,0.0,0.0,0.0
2020-08-28,11167.0,4914.0,4029.0,261.0,78.80521409401804,53.698407656048765,62.68691543255153,65.51333106660282,6.940000057220459,30.020000457763672,107.25,442.67999267578125,6.931500029563904,0.1342141123958585,7.199928254355621,6.663071804772187,0.0,0.0,0.0,28.33499994277954,1.4907841184905537,31.316568179760647,25.35343170579843,0.0,0.0,0.0,104.4060001373291,3.233315855656428,110.87263184864196,97.93936842601624,0.0,0.0,0.0,353.14669647216795,58.63602631528423,470.4187491027364,235.8746438415995,0.0,0.0,0.0
2020-08-31,14261.0,5054.0,4213.0,288.0,84.39690892106057,49.45314172353222,59.52384066502009,64.06707081921265,6.820000171661377,29.6299991607666,106.93000030517578,498.32000732421875,6.93800003528595,0.12471443413288454,7.187428903551719,6.68857116702018,0.0,0.0,0.0,28.53449993133545,1.3735144808974213,31.281528893130293,25.787470969540607,0.0,0.0,0.0,104.88250007629395,2.82263234264644,110.52776476158684,99.23723539100106,0.0,0.0,0.0,363.2126968383789,65.38221207091847,493.9771209802159,232.44827269654198,0.0,2.0,2.0
2020-09-01,17447.0,4787.0,4028.0,261.0,75.43350605632575,49.80923224597591,60.40651334132473,67.99089680369346,6.829999923706055,29.790000915527344,108.58000183105469,475.04998779296875,6.936500024795532,0.12587695544628555,7.1882539356881034,6.684746113902961,0.0,0.0,0.0,28.73400001525879,1.238570516448014,31.21114104815482,26.25685898236276,0.0,0.0,0.0,105.3435001373291,2.6187674003235957,110.5810349379763,100.1059653366819,0.0,0.0,0.0,372.09519653320314,67.98611747354906,508.06743148030125,236.12296158610502,0.0,0.0,0.0
2020-09-02,14796.0,5114.0,4055.0,251.0,66.39977988978586,53.99740743171314,66.2093694526205,68.03645112096096,6.949999809265137,30.959999084472656,108.5999984741211,447.3699951171875,6.936000013351441,0.1257985322607918,7.187597077873025,6.684402948829857,0.0,0.0,0.0,28.96549997329712,1.1976092932125462,31.360718559722212,26.57028138687203,0.0,0.0,0.0,105.75550003051758,2.435219074607902,110.62593817973338,100.88506188130178,0.0,0.0,0.0,379.6134963989258,67.55786670897272,514.7292298168712,244.49776298098035,0.0,0.0,0.0
2020-09-03,12922.0,4781.0,4040.0,240.0,55.88754471784899,49.206985633134714,55.19036407143979,57.91566422762472,6.820000171661377,29.479999542236328,106.31999969482422,407.0,6.930500030517578,0.1284513236679441,7.187402677853466,6.67359738318169,0.0,0.0,0.0,29.108499908447264,1.066362640846714,31.241225190140693,26.975774626753836,0.0,0.0,0.0,106.03899993896485,2.11909424312531,110.27718842521547,101.80081145271423,0.0,0.0,0.0,385.0676971435547,64.96874262374224,515.0051823910392,255.13021189607022,0.0,0.0,0.0
2020-09-04,11156.0,4782.0,3820.0,226.0,57.900252004402546,52.02748157478604,57.84496490670223,55.05322717386155,6.900000095367432,30.0,105.58000183105469,418.32000732421875,6.93250002861023,0.12760447096774144,7.187708970545713,6.677291086674747,0.0,0.0,0.0,29.27249994277954,0.922164885625642,31.116829714030825,27.428170171528254,0.0,0.0,0.0,106.30400009155274,1.6377251729836806,109.5794504375201,103.02854974558538,0.0,0.0,0.0,391.45659790039065,61.366911631847735,514.1904211640862,268.7227746366952,0.0,0.0,0.0
2020-09-08,12696.0,5262.0,5339.0,275.0,41.88213517537505,56.276380886132934,67.3723159745763,51.49732648892774,7.03000020980835,32.380001068115234,104.62000274658203,330.2099914550781,6.929500031471252,0.12437107377187072,7.178242179014994,6.680757883927511,0.0,0.0,0.0,29.492500019073486,1.1044259937206096,31.701352006514703,27.283648031632268,0.0,2.0,2.0,106.42500038146973,1.3890722946710066,109.20314497081175,103.64685579212771,0.0,0.0,0.0,393.7813980102539,57.85037060079264,509.4821392118392,278.0806568086686,0.0,0.0,0.0
2020-09-09,13221.0,5199.0,5241.0,283.0,48.1999490111281,53.90339436340156,64.53445788178786,53.29105071013983,6.96999979019165,31.950000762939453,105.1500015258789,366.2799987792969,6.9165000200271605,0.10307255946757045,7.122645138962302,6.710354901092019,0.0,0.0,0.0,29.664000034332275,1.2070121470890085,32.078024328510296,27.24997574015426,0.0,0.0,0.0,106.48300056457519,1.3036390231795647,109.09027861093432,103.87572251821607,0.0,0.0,0.0,398.35149841308595,51.18965383518371,500.7308060834534,295.9721907427185,0.0,0.0,0.0
2020-09-10,11782.0,5518.0,4534.0,298.0,49.03690330848367,51.56197148494484,54.33207577379385,44.33014968350774,6.909999847412109,30.170000076293945,102.45999908447266,371.3399963378906,6.906500005722046,0.09246764736954514,7.091435300461137,6.721564710982956,0.0,0.0,0.0,29.7710000038147,1.147945314258377,32.06689063233145,27.475109375297944,0.0,0.0,0.0,106.29400062561035,1.5844821569822958,109.46296493957495,103.12503631164576,2.0,0.0,2.0,401.3708984375,47.404111081668034,496.1791206008361,306.5626762741639,0.0,0.0,0.0
2020-09-11,12080.0,5627.0,4265.0,269.0,49.27760895238367,54.737932920619784,55.56461263226249,41.98432458743278,7.0,30.459999084472656,101.62999725341797,372.7200012207031,6.904999995231629,0.09058290714858748,7.086165809528803,6.723834180934454,0.0,0.0,0.0,29.9164999961853,1.0299785592468338,31.97645711467897,27.856542877691634,0.0,0.0,0.0,106.15750045776367,1.854454323066612,109.8664091038969,102.44859181163045,2.0,0.0,2.0,403.7968978881836,44.392782701966595,492.5824632921168,315.0113324842504,0.0,0.0,0.0
2020-09-14,10225.0,5326.0,4812.0,269.0,56.75343120079922,58.63259112702385,58.55535158395392,52.35445894050352,7.119999885559082,31.18000030517578,104.80000305175781,419.6199951171875,6.908999991416931,0.09829599786940396,7.105591987155739,6.712407995678124,0.0,2.0,2.0,30.082499980926514,0.945136699270706,31.972773379467924,28.192226582385103,0.0,0.0,0.0,106.18000068664551,1.8339865474871717,109.84797378161986,102.51202759167117,0.0,0.0,0.0,408.2707977294922,40.95483683272334,490.1804713949389,326.3611240640455,0.0,0.0,0.0
2020-09-15,10496.0,5696.0,5469.0,303.0,60.7564103740127,55.22117991435623,60.15964486764148,52.95438838484409,7.039999961853027,31.579999923706055,105.01000213623047,449.760009765625,6.911999988555908,0.10144221829926707,7.114884425154442,6.709115551957374,0.0,0.0,0.0,30.160999965667724,1.0022708200657169,32.165541605799156,28.156458325536292,0.0,0.0,0.0,106.14950065612793,1.848802177638568,109.84710501140506,102.45189630085079,0.0,0.0,0.0,412.40239868164065,40.753363541085974,493.9091257638126,330.8956715994687,0.0,0.0,0.0
2020-09-16,9515.0,5052.0,4884.0,315.0,59.19033140515555,54.369502681240874,61.01290726834949,51.29817195076052,7.019999980926514,31.790000915527344,104.51000213623047,441.760009765625,6.918499994277954,0.10408876295821595,7.126677520194386,6.710322468361522,0.0,0.0,0.0,30.258500003814696,1.062441755783689,32.38338351538207,28.133616492247317,0.0,0.0,0.0,106.04350090026855,1.8803090423577702,109.8041189849841,102.28288281555301,0.0,0.0,0.0,415.61949920654297,40.384248211645236,496.3879956298334,334.8510027832525,0.0,0.0,0.0
2020-09-17,10745.0,5280.0,4422.0,338.0,55.65076353606733,62.47253263058433,61.56172381502983,46.53342699721644,7.28000020980835,31.920000076293945,102.98999786376953,423.42999267578125,6.9390000104904175,0.13094395605067738,7.200887922591773,6.677112098389062,0.0,2.0,2.0,30.39350004196167,1.0945911470544667,32.582682336070604,28.204317747852734,0.0,0.0,0.0,105.85400085449218,1.9899606730018762,109.83392220049593,101.87407950848844,0.0,0.0,0.0,418.00569915771484,39.297046525717775,496.5997922091504,339.4116061062793,0.0,0.0,0.0
2020-09-18,18547.0,5094.0,4154.0,271.0,58.38760636069246,60.25648716841997,58.6873430504784,46.81344081752663,7.230000019073486,31.5,103.06999969482422,442.1499938964844,6.958500003814697,0.1438301467622825,7.246160297339262,6.670839710290132,0.0,0.0,0.0,30.52700004577637,1.0560061383885873,32.63901232255354,28.414987768999193,0.0,0.0,0.0,105.7015007019043,2.083187153851156,109.8678750096066,101.53512639420198,0.0,0.0,0.0,420.0948989868164,39.42040095395381,498.93570089472405,341.2540970789088,0.0,0.0,0.0
2020-09-21,18630.0,5108.0,4494.0,308.0,59.43036414560686,47.2582871862604,49.75270791066319,41.1556684956052,6.869999885559082,30.0,101.12000274658203,449.3900146484375,6.969000005722046,0.1276467242438132,7.224293454209673,6.71370655723442,0.0,0.0,0.0,30.59900007247925,0.9595170937905733,32.518034260060396,28.679965884898103,0.0,0.0,0.0,105.41150093078613,2.297333645932147,110.00616822265043,100.81683363892184,0.0,0.0,0.0,422.064599609375,39.870853284105564,501.8063061775862,342.32289304116387,0.0,0.0,0.0
2020-09-22,15282.0,4991.0,4217.0,345.0,54.33477731451486,44.664327792198584,46.88305535305703,51.45868419144183,6.78000020980835,29.440000534057617,104.30000305175781,424.2300109863281,6.959000015258789,0.1343953250224128,7.2277906653036155,6.690209365213963,0.0,0.0,0.0,30.55550012588501,0.9924637520799258,32.54042763004486,28.57057262172516,0.0,0.0,0.0,105.18650093078614,2.1645234876740793,109.5155479061343,100.85745395543798,0.0,0.0,0.0,423.13410034179685,39.61408633674271,502.36227301528226,343.90592766831145,0.0,0.0,0.0
2020-09-23,15565.0,5104.0,4211.0,374.0,46.7999534006429,40.903221957421344,46.36873165145204,55.73674963989711,6.639999866485596,29.34000015258789,105.93000030517578,380.3599853515625,6.944000005722046,0.15219102524883174,7.248382056219709,6.639617955224383,0.0,0.0,0.0,30.538000106811523,1.0114327334851394,32.560865573781804,28.515134639841243,0.0,0.0,0.0,105.13100090026856,2.1284266576597437,109.38785421558805,100.87414758494907,0.0,0.0,0.0,421.91869964599607,40.57178494373352,503.0622695334631,340.77512975852903,0.0,0.0,0.0
2020-09-24,11881.0,5145.0,4254.0,390.0,48.112353201130986,41.659033527151045,45.14210489002679,33.2090723204294,6.659999847412109,29.110000610351562,94.27999877929688,387.7900085449219,6.9359999895095825,0.1628819690587273,7.261763927627037,6.610236051392128,0.0,0.0,0.0,30.519500160217284,1.0349141769580879,32.589328514133456,28.449671806301108,0.0,0.0,0.0,104.48350067138672,3.1708134892775592,110.82512764994183,98.14187369283161,2.0,0.0,2.0,419.77649993896483,41.21340839197841,502.20331672292167,337.349683155008,0.0,0.0,0.0
2020-09-25,9846.0,4923.0,4008.0,301.0,51.50247077870461,37.75861635525102,44.53530642933322,32.90175113410612,6.510000228881836,29.0,94.02999877929688,407.3399963378906,6.916000008583069,0.18874655590710565,7.29349312039728,6.538506896768857,2.0,0.0,2.0,30.485000133514404,1.0747559279830454,32.634511989480494,28.335488277548315,0.0,0.0,0.0,103.85800056457519,3.8949941312925285,111.64798882716025,96.06801230199014,2.0,0.0,2.0,417.75599975585936,40.75785819662792,499.2717161491152,336.2402833626035,0.0,0.0,0.0
2020-09-28,9773.0,5577.0,4209.0,312.0,53.806730398279406,44.476677268686004,47.57112620619375,35.523458165677596,6.690000057220459,29.440000534057617,95.05000305175781,421.20001220703125,6.903500008583069,0.195240062844422,7.293980134271913,6.513019882894224,0.0,0.0,0.0,30.456000137329102,1.0955864869845757,32.64717311129825,28.26482716335995,0.0,0.0,0.0,103.24800071716308,4.2728135074055835,111.79362773197425,94.7023737023519,0.0,0.0,0.0,416.6820007324219,40.34746676414817,497.37693426071826,335.98706720412554,0.0,0.0,0.0
2020-09-29,10454.0,5129.0,4367.0,293.0,53.38692477103487,42.033706744996586,43.492587339711,32.85350371169923,6.599999904632568,28.739999771118164,93.08000183105469,419.07000732421875,6.892499995231629,0.206088259721763,7.304676514675155,6.4803234757881025,0.0,0.0,0.0,30.41150016784668,1.147735985519594,32.70697213888587,28.11602819680749,0.0,0.0,0.0,102.55550079345703,4.741317425221141,112.03813564389931,93.07286594301475,0.0,0.0,0.0,412.71950073242186,35.509341796503286,483.73818432542845,341.7008171394153,0.0,0.0,0.0
2020-09-30,9491.0,5117.0,4455.0,240.0,55.14568430192835,44.23286507968612,49.189268466681334,31.346610178898217,6.659999847412109,29.59000015258789,91.91000366210938,429.010009765625,6.883999991416931,0.21221638703606077,7.308432765489052,6.4595672173448095,0.0,0.0,0.0,30.401500129699706,1.1542885914767436,32.71007731265319,28.092922946746217,0.0,0.0,0.0,101.72200088500976,5.079677165877957,111.88135521676568,91.56264655325384,0.0,0.0,0.0,410.41750183105466,32.63164498177464,475.6807917946039,345.1542118675054,0.0,0.0,0.0
2020-10-01,8674.0,5053.0,3410.0,204.0,58.40207988408849,47.45322301566707,53.846357867569886,35.639736659714956,6.75,30.3799991607666,93.48999786376953,448.1600036621094,6.874000000953674,0.2136500002050294,7.301300001363733,6.446700000543616,0.0,0.0,0.0,30.372500133514404,1.1467799795735054,32.66606009266141,28.078940174367393,0.0,0.0,0.0,100.96650085449218,5.1263134340840795,111.21912772266035,90.71387398632402,0.0,0.0,0.0,410.4570022583008,32.67917356170554,475.8153493817119,345.0986551348897,0.0,0.0,0.0
2020-10-02,9754.0,4764.0,3209.0,228.0,51.45487956005434,52.08810051872014,54.303123431144165,40.83463166764321,6.889999866485596,30.459999084472656,95.55000305175781,415.0899963378906,6.877499985694885,0.21329188617260017,7.304083758040085,6.450916213349685,0.0,0.0,0.0,30.42150011062622,1.1274111218397067,32.67632235430563,28.166677866946806,0.0,0.0,0.0,100.42800102233886,5.099956430639267,110.6279138836174,90.22808816106033,0.0,0.0,0.0,410.8615020751953,32.68419920545519,476.22990048610563,345.49310366428494,0.0,0.0,0.0
2020-10-05,8840.0,4924.0,3580.0,260.0,53.36787069217708,55.971621575963056,57.15698261928838,46.192928882700876,7.019999980926514,30.959999084472656,97.91000366210938,425.67999267578125,6.883499979972839,0.21563311196192236,7.314766203896684,6.452233756048995,0.0,0.0,0.0,30.469500064849854,1.1289561971078408,32.72741245906553,28.211587670634174,0.0,0.0,0.0,100.0445011138916,4.979100061739613,110.00270123737083,90.08630099041237,0.0,0.0,0.0,411.22950134277346,32.8137732396553,476.85704782208404,345.6019548634629,0.0,0.0,0.0
2020-10-06,8724.0,4697.0,3715.0,252.0,50.97773811489951,54.50762500089546,53.153137913543354,38.5997528745185,6.980000019073486,30.399999618530273,93.1500015258789,413.9800109863281,6.880999970436096,0.2141298277809107,7.3092596259979175,6.452740314874275,0.0,0.0,0.0,30.370499992370604,1.0355546631310935,32.44160931863279,28.299390666108415,0.0,0.0,0.0,99.47100105285645,5.083814223124958,109.63862949910637,89.30337260660653,0.0,0.0,0.0,415.4180023193359,26.705670679592856,468.82934367852164,362.0066609601502,0.0,0.0,0.0
2020-10-07,10222.0,5076.0,4529.0,301.0,53.16334968817061,61.31766907143424,59.76559477822149,40.69501756652281,7.230000019073486,31.6200008392334,94.0999984741211,425.29998779296875,6.893999981880188,0.22730458812208082,7.34860915812435,6.439390805636026,0.0,0.0,0.0,30.3539999961853,1.0114106987902294,32.37682139376576,28.331178598604843,0.0,0.0,0.0,98.91850090026855,5.034353917705972,108.9872087356805,88.84979306485661,0.0,0.0,0.0,418.3690017700195,24.126428370403413,466.6218585108263,370.1161450292127,0.0,0.0,0.0
2020-10-08,9193.0,5072.0,4402.0,317.0,53.286199255682966,64.09597435006711,62.52076361656477,44.635771015447176,7.349999904632568,32.209999084472656,95.94000244140625,425.9200134277344,6.915999984741211,0.24917548996441113,7.4143509646700325,6.417649004812389,0.0,0.0,0.0,30.45599994659424,1.0915676143788595,32.63913517535196,28.27286471783652,0.0,0.0,0.0,98.59250106811524,5.003963659861914,108.60042838783907,88.5845737483914,0.0,0.0,0.0,421.0980026245117,21.467169406445127,464.03234143740195,378.16366381162146,0.0,0.0,0.0
2020-10-09,8751.0,5144.0,4332.0,290.0,54.9447136144086,60.21470881424841,62.132464365853025,42.99699472635023,7.25,32.15999984741211,94.95999908447266,434.0,6.928499984741211,0.2596612245144459,7.447822433770103,6.409177535712319,0.0,0.0,0.0,30.540999984741212,1.1561728339573423,32.8533456526559,28.22865431682653,0.0,0.0,0.0,98.25900115966797,5.013128226450753,108.28525761256948,88.23274470676647,0.0,0.0,0.0,424.16200256347656,18.34496415641935,460.85193087631524,387.4720742506379,0.0,0.0,0.0
